service_id,row_zero_based,column_zero_based,t_enter,t_exit,start_distance_m,end_distance_m,elevation_m
S004,698,722,0.3200601724720704,0.3239882683472307,2469.1623382775756,2499.4663474305285,194.6613006591797
S004,699,721,0.31597528218133103,0.31998177526428084,2437.6487101245143,2468.5575287775214,175.39700317382812
S004,700,721,0.31196878909838116,0.31597528218133103,2406.7398914715072,2437.6487101245143,185.75611877441406
S004,701,721,0.3079622960154313,0.31196878909838116,2375.8310728185,2406.7398914715072,188.30691528320312
S004,702,721,0.3039558029324814,0.3079622960154313,2344.922254165493,2375.8310728185,191.6955108642578
S004,703,721,0.2999493098495316,0.3039558029324814,2314.013435512486,2344.922254165493,186.5896453857422
S004,704,721,0.29594281676658174,0.2999493098495316,2283.104616859479,2314.013435512486,170.99403381347656
S004,705,721,0.29193632368363187,0.29594281676658174,2252.195798206472,2283.104616859479,155.85409545898438
S004,706,721,0.287929830600682,0.29193632368363187,2221.286979553465,2252.195798206472,155.78257751464844
S004,707,721,0.2839233375177322,0.287929830600682,2190.3781609004577,2221.286979553465,153.3573760986328
S004,708,720,0.2799168444347823,0.28211083332184467,2159.4693422474506,2176.395268046627,152.89768981933594
S004,708,721,0.28211083332184467,0.2839233375177322,2176.395268046627,2190.3781609004577,150.20509338378906
S004,709,720,0.27591035135183245,0.2799168444347823,2128.5605235944436,2159.4693422474506,149.47525024414062
S004,710,720,0.2719038582688826,0.27591035135183245,2097.651704941436,2128.5605235944436,145.40658569335938
S004,711,720,0.26789736518593277,0.2719038582688826,2066.7428862884294,2097.651704941436,166.18807983398438
S004,712,720,0.2638908721029829,0.26789736518593277,2035.8340676354221,2066.7428862884294,193.0621795654297
S004,713,720,0.25988437902003303,0.2638908721029829,2004.925248982415,2035.8340676354221,215.29103088378906
S004,714,720,0.25587788593708316,0.25988437902003303,1974.0164303294077,2004.925248982415,227.68887329101562
S004,715,720,0.25187139285413335,0.25587788593708316,1943.1076116764011,1974.0164303294077,230.84323120117188
S004,716,720,0.24786489977118348,0.25187139285413335,1912.1987930233938,1943.1076116764011,231.8917236328125
S004,717,719,0.2438584066882336,0.24416149417161892,1881.2899743703867,1883.6281978156785,227.9234161376953
S004,717,720,0.24416149417161892,0.24786489977118348,1883.6281978156785,1912.1987930233938,223.86412048339844
S004,718,719,0.23985191360528374,0.2438584066882336,1850.3811557173794,1881.2899743703867,221.84344482421875
S004,719,719,0.2358454205223339,0.23985191360528374,1819.4723370643724,1850.3811557173794,220.85052490234375
S004,720,719,0.23183892743938403,0.2358454205223339,1788.5635184113653,1819.4723370643724,217.3641357421875
S004,721,719,0.2278324343564342,0.23183892743938403,1757.6546997583582,1788.5635184113653,210.0857391357422
S004,722,719,0.22382594127348432,0.2278324343564342,1726.7458811053511,1757.6546997583582,198.35421752929688
S004,723,719,0.21981944819053448,0.22382594127348432,1695.837062452344,1726.7458811053511,190.4971466064453
S004,724,719,0.2158129551075846,0.21981944819053448,1664.928243799337,1695.837062452344,183.481201171875
S004,725,719,0.21180646202463477,0.2158129551075846,1634.01942514633,1664.928243799337,169.05638122558594
S004,726,719,0.2077999689416849,0.21180646202463477,1603.1106064933226,1634.01942514633,157.22909545898438
S004,727,718,0.20379347585873506,0.20621215502139315,1572.2017878403158,1590.8611275847297,155.91029357910156
S004,727,719,0.20621215502139315,0.2077999689416849,1590.8611275847297,1603.1106064933226,150.47230529785156
S004,728,718,0.1997869827757852,0.20379347585873506,1541.2929691873085,1572.2017878403158,147.49911499023438
S004,729,718,0.19578048969283535,0.1997869827757852,1510.3841505343016,1541.2929691873085,147.84678649902344
S004,730,718,0.19177399660988548,0.19578048969283535,1479.4753318812943,1510.3841505343016,145.7208709716797
S004,731,718,0.18776750352693564,0.19177399660988548,1448.5665132282872,1479.4753318812943,144.21914672851562
S004,732,718,0.18376101044398577,0.18776750352693564,1417.6576945752802,1448.5665132282872,145.0550994873047
S004,733,718,0.17975451736103593,0.18376101044398577,1386.748875922273,1417.6576945752802,149.07289123535156
S004,734,718,0.17574802427808606,0.17975451736103593,1355.840057269266,1386.748875922273,156.70394897460938
S004,735,718,0.17174153119513622,0.17574802427808606,1324.931238616259,1355.840057269266,153.87069702148438
S004,736,717,0.16773503811218635,0.1682628158711674,1294.0224199632519,1298.0940573537812,148.46156311035156
S004,736,718,0.1682628158711674,0.17174153119513622,1298.0940573537812,1324.931238616259,144.3670196533203
S004,737,717,0.1637285450292365,0.16773503811218635,1263.1136013102448,1294.0224199632519,145.4068145751953
S004,738,717,0.15972205194628664,0.1637285450292365,1232.2047826572375,1263.1136013102448,144.8016357421875
S004,739,717,0.1557155588633368,0.15972205194628664,1201.2959640042307,1232.2047826572375,145.075927734375
S004,740,717,0.15170906578038693,0.1557155588633368,1170.3871453512234,1201.2959640042307,141.9512176513672
S004,741,717,0.14770257269743708,0.15170906578038693,1139.4783266982165,1170.3871453512234,136.5840301513672
S004,742,717,0.14369607961448722,0.14770257269743708,1108.5695080452092,1139.4783266982165,135.10562133789062
S004,743,717,0.13968958653153737,0.14369607961448722,1077.6606893922024,1108.5695080452092,129.97531127929688
S004,744,717,0.1356830934485875,0.13968958653153737,1046.751870739195,1077.6606893922024,136.9499969482422
S004,745,717,0.13167660036563766,0.1356830934485875,1015.8430520861881,1046.751870739195,149.88731384277344
S004,746,716,0.1276701072826878,0.13031347672094162,984.9342334331809,1005.3269871228324,163.34619140625
S004,746,717,0.13031347672094162,0.13167660036563766,1005.3269871228324,1015.8430520861881,161.64158630371094
S004,747,716,0.12366361419973794,0.1276701072826878,954.0254147801738,984.9342334331809,178.59912109375
S004,748,716,0.11965712111678808,0.12366361419973794,923.1165961271666,954.0254147801738,185.7139129638672
S004,749,716,0.11565062803383823,0.11965712111678808,892.2077774741596,923.1165961271666,187.71932983398438
S004,750,716,0.11164413495088837,0.11565062803383823,861.2989588211525,892.2077774741596,181.23397827148438
S004,751,716,0.10763764186793852,0.11164413495088837,830.3901401681454,861.2989588211525,173.88925170898438
S004,752,716,0.10363114878498866,0.10763764186793852,799.4813215151383,830.3901401681454,170.0679931640625
S004,753,716,0.09962465570203881,0.10363114878498866,768.5725028621313,799.4813215151383,164.943359375
S004,754,716,0.09561816261908895,0.09962465570203881,737.6636842091241,768.5725028621313,161.8528594970703
S004,755,715,0.0916116695361391,0.09236413757071588,706.754865556117,712.5599168918837,169.00863647460938
S004,755,716,0.09236413757071588,0.09561816261908895,712.5599168918837,737.6636842091241,153.67076110839844
S004,756,715,0.08760517645318924,0.0916116695361391,675.8460469031099,706.754865556117,160.66078186035156
S004,757,715,0.08359868337023939,0.08760517645318924,644.9372282501029,675.8460469031099,149.5489959716797
S004,758,715,0.07959219028728953,0.08359868337023939,614.0284095970958,644.9372282501029,141.8100128173828
S004,759,715,0.07558569720433968,0.07959219028728953,583.1195909440887,614.0284095970958,136.98744201660156
S004,760,715,0.07157920412138981,0.07558569720433968,552.2107722910814,583.1195909440887,131.9091339111328
